/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001888.jpg,92,43,282,334,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001888.jpg,278,27,302,51,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001888.jpg,302,88,383,199,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001888.jpg,385,33,415,51,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001888.jpg,100,59,131,107,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003763.jpg,106,49,382,375,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000249.jpg,470,225,488,241,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000249.jpg,458,230,480,279,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001836.jpg,63,167,263,265,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001836.jpg,374,1,500,403,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_002313.jpg,76,1,333,324,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_002313.jpg,1,303,132,500,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001430.jpg,289,149,323,214,pottedplant
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001430.jpg,113,92,236,302,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005767.jpg,170,46,400,238,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005767.jpg,227,147,341,265,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005767.jpg,64,229,139,287,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_003634.jpg,200,85,274,160,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_003029.jpg,19,50,500,375,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001299.jpg,22,3,253,457,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001299.jpg,53,1,279,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_006298.jpg,100,47,272,246,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_003492.jpg,67,74,179,128,train
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005376.jpg,1,55,326,364,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000172.jpg,336,103,420,263,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000172.jpg,153,128,287,217,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003530.jpg,163,13,402,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_003142.jpg,151,297,206,444,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_006596.jpg,1,37,235,235,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_006596.jpg,228,59,500,310,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_004175.jpg,96,82,367,360,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001719.jpg,49,21,376,220,aeroplane
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002228.jpg,61,36,273,474,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003393.jpg,68,155,375,491,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003393.jpg,266,169,375,490,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003393.jpg,115,110,328,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003148.jpg,5,4,375,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000142.jpg,12,184,275,352,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000142.jpg,117,101,379,243,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000142.jpg,199,50,473,228,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000142.jpg,1,1,493,375,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002968.jpg,292,321,342,497,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002968.jpg,317,227,349,356,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000742.jpg,127,100,188,344,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004537.jpg,27,73,488,341,bicycle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,333,128,457,226,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,1,225,344,375,diningtable
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,245,200,365,375,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,400,85,418,127,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,343,136,370,217,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,267,139,290,244,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,209,133,239,207,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,176,133,206,160,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,248,147,271,207,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005342.jpg,216,147,233,205,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_003505.jpg,65,145,137,301,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,9,137,357,374,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,339,1,437,52,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,265,33,341,78,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,265,187,473,321,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,373,204,483,243,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006961.jpg,116,1,500,230,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005664.jpg,195,225,330,240,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005664.jpg,302,209,322,233,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005664.jpg,236,215,250,232,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005484.jpg,243,1,344,229,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_001734.jpg,100,154,419,269,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_001734.jpg,52,196,79,271,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003434.jpg,216,68,458,231,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003434.jpg,60,264,120,322,pottedplant
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_003434.jpg,17,126,98,296,pottedplant
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000197.jpg,13,326,231,500,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000197.jpg,41,28,250,169,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009251.jpg,180,23,309,306,horse
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009251.jpg,145,74,210,192,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005000.jpg,239,141,336,329,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007704.jpg,276,30,322,167,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007704.jpg,65,127,454,333,diningtable
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007704.jpg,150,1,366,142,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007704.jpg,357,1,500,149,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_000323.jpg,59,18,358,313,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005115.jpg,20,32,309,489,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_000491.jpg,2,2,459,334,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_003148.jpg,112,16,403,343,bicycle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_003148.jpg,368,1,452,32,bicycle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_002625.jpg,166,1,500,400,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_002625.jpg,1,118,213,324,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002705.jpg,1,47,118,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002705.jpg,130,30,500,314,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005220.jpg,130,237,255,280,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005220.jpg,380,219,469,250,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_004786.jpg,232,84,320,351,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_006506.jpg,3,2,333,369,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_004403.jpg,173,119,310,226,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005868.jpg,55,9,323,332,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,176,94,475,311,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,438,77,500,126,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,1,57,162,294,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,1,26,160,109,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,137,46,252,140,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,184,51,359,98,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,264,52,401,101,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,324,54,423,104,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000900.jpg,464,48,500,74,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000883.jpg,93,269,500,468,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000883.jpg,42,40,397,468,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001819.jpg,95,62,116,119,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001819.jpg,1,101,421,360,diningtable
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001819.jpg,10,78,415,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001819.jpg,143,8,359,234,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001819.jpg,257,201,383,298,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_001563.jpg,247,134,387,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_003054.jpg,129,175,500,233,train
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_003856.jpg,12,130,55,213,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_003856.jpg,68,125,101,218,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_003856.jpg,180,170,460,336,motorbike
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_002892.jpg,156,130,301,205,aeroplane
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002539.jpg,42,120,329,251,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,348,10,500,188,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,268,66,425,245,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,250,151,408,259,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,209,263,380,369,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,167,159,242,357,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,97,205,152,319,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_002847.jpg,1,230,99,375,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005990.jpg,71,38,180,180,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000445.jpg,98,193,500,375,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000445.jpg,190,172,437,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_000445.jpg,459,174,500,232,bottle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007161.jpg,32,86,468,258,aeroplane
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009082.jpg,1,96,291,345,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_006085.jpg,1,91,485,241,aeroplane
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,12,171,385,482,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,248,140,308,183,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,299,218,374,258,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,177,165,235,203,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,5,175,44,214,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_001693.jpg,78,1,261,161,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_008203.jpg,331,148,426,247,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_008203.jpg,38,188,304,360,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000321.jpg,58,177,104,231,train
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000321.jpg,111,134,365,244,train
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001366.jpg,174,164,213,262,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001366.jpg,238,170,270,275,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001366.jpg,214,207,243,273,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001366.jpg,268,203,293,272,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002094.jpg,259,1,439,112,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002094.jpg,51,1,161,67,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_003222.jpg,1,27,500,474,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_002817.jpg,65,19,413,291,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001797.jpg,102,164,307,318,horse
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_004244.jpg,209,291,285,413,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_004244.jpg,88,304,188,434,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005440.jpg,167,93,339,358,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001354.jpg,13,95,307,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_001335.jpg,29,1,500,375,cat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000931.jpg,237,70,340,176,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000931.jpg,128,63,239,170,tvmonitor
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_000931.jpg,42,238,147,333,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003822.jpg,165,67,354,310,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_007591.jpg,25,89,311,419,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_007591.jpg,1,142,50,465,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001357.jpg,378,184,401,229,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001357.jpg,249,196,422,236,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001023.jpg,293,199,462,352,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002542.jpg,101,114,378,287,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002542.jpg,55,96,122,287,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002542.jpg,350,105,458,310,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002542.jpg,374,115,489,205,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002542.jpg,1,152,54,217,bicycle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007936.jpg,72,63,375,365,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_007936.jpg,1,222,375,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005636.jpg,84,45,488,310,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005636.jpg,170,144,216,185,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002398.jpg,11,12,477,340,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002398.jpg,209,181,232,292,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002398.jpg,1,126,60,251,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002398.jpg,1,195,19,253,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_000909.jpg,47,94,136,264,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_000909.jpg,213,101,284,260,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_000909.jpg,337,99,387,228,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003804.jpg,376,14,470,261,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003804.jpg,1,68,70,198,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_000195.jpg,243,48,378,332,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_006448.jpg,167,111,274,302,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008567.jpg,1,20,500,483,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008567.jpg,132,13,482,483,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_000713.jpg,80,168,254,312,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_000713.jpg,184,160,472,269,boat
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005894.jpg,304,127,467,340,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_005894.jpg,75,79,204,217,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2010_001016.jpg,180,57,372,252,bird
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000990.jpg,76,66,440,349,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000990.jpg,229,173,306,244,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000990.jpg,344,186,388,216,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000990.jpg,1,229,36,349,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008141.jpg,109,161,174,193,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008141.jpg,438,189,479,221,motorbike
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008141.jpg,448,167,467,204,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_004172.jpg,195,331,243,484,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_002553.jpg,42,120,444,423,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008538.jpg,286,191,383,271,chair
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008538.jpg,55,181,277,375,sofa
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005151.jpg,16,19,333,500,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_005151.jpg,27,1,199,319,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,298,239,351,328,motorbike
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,305,207,352,306,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,1,224,47,277,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,31,220,93,264,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,72,209,130,256,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,119,214,156,252,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,140,212,178,245,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,154,195,205,240,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,273,200,293,217,car
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_009322.jpg,203,184,233,219,bus
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_004500.jpg,60,105,253,241,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_004500.jpg,2,128,151,270,cow
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,183,157,207,202,dog
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,262,173,376,285,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,187,189,286,275,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,298,175,416,267,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,300,164,388,193,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,279,168,307,188,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_008714.jpg,199,170,272,203,sheep
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_002059.jpg,71,90,307,399,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_006364.jpg,39,143,500,344,horse
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_006364.jpg,256,24,381,344,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2007_006364.jpg,386,173,428,214,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_001671.jpg,102,155,212,308,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2011_005910.jpg,176,144,377,375,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2008_000753.jpg,8,123,235,454,person
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2009_000756.jpg,12,27,489,313,bicycle
/home/aodev/VOCdevkit/VOC2012/JPEGImages/2012_003147.jpg,221,1,337,224,person
